Links,Name,SKU,MPN,UPC,Price,Stock,Description,Additional Details,Path,Image URL
https://marineengineparts.com/mercury-marine-35-816296q03-filter-fuel,Mercury Marine 35-816296Q03 Filter Fuel,MER35816296Q03,816296Q03,745061035430,$8.69,3,"Mercury Marine 35-816296Q03 Filter Fuel.

In-line fuel filter with enclosed element fits multiple applications.

Features:

Size: 1/4"" or 6.4mm","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    FRAM
P1146G

GLM
40140

MALLORY MARINE
9-37958
9-37950

MERCURY MARINE
35-816296K03
35-816296Q
35-816296T
35-816296
35-16494
35-13430

WIX
33031

SIERRA MARINE
18-7828-1
18-7829
67F-24251-00
67F-24251-01
67F-24251-02


                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Mercury/Mariner  Fuel Filters  Mercury Marine 35-816296Q03 Filter Fuel,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23090/16006750/MER35816296Q03__24097.1743110670.jpg?c=1
https://marineengineparts.com/volvo-penta-marine-24333573-fuel-pump,Volvo Penta Marine 24333573 Fuel Pump,VOL24333573,24333573,,"$1,800.89",1,"Volvo Penta Marine 24333573 Fuel Pump.

Installer MUST pre-fill filter with fuel prior to installation which will prime unit before starting engine, a dry start will void warranty

Fuel Pump Assembly fits GiE-P, GXiE-P, GiCE-P, GiCE-Q, IPSCE-Q, IPSCE-P, Gi-F, Gi-FF, GXi-E, GXi-EF, GiI-F, GXiI-E, OSi-B, OSi-BF, Gi-G, Gi-GF, GXi-F, GXi-FF, OSi-C, OSi-CF, GiI-G, GXiI-F, Gi-H, Gi-HF, GXi-G, GXi-GF, OSi-D, OSi-DF, GiI-H, GXiI-G, IPSCE-JF, IPSCE-MF, Gi-J, Gi-JF, OSi-J, OSi-JF, GXi-J, GXi-JF, GiE-JF, GiE-J, OSiE-JF, OSiE-J, GXiE-JF, GXiE-J, GiE-K, GiE-KF, GXiE-K, GXiE-KF, GiE-M, GiE-MF, GXiE-M, GXiE-MF, GXi-MF, GIPSE-JF, GiC-J, GiC-JF, GiC-Q, GiCE-J, GiCE-JF, GiCE-M, GiCE-MF 8.1 and 8.2L engines.

Features:

Assembly has Regulator mounted at the top


Includes both high & low pressure fuel pumps


Includes fuel filter & associated hardware


This item is not returnable, this item can only be shipped UPS ground services, UPS air services are not available.","
        

                
                    Brand
                    Volvo Penta
                

                
                    Cross Reference / Specs
                    ENGINEERED MARINE PRODUCTS
1399-39600

VOLVO PENTA
3589016
3594785
21397772
21545139
21608512
23386773
USE WITH 
3847644 - Fuel Filter
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  Volvo Penta  Fuel  Volvo Penta Marine 24333573 Fuel Pump,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/31499/16017449/VOL24333573__24673.1743135272.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7668-map-sensor,Sierra Marine 18-7668 Map Sensor,18-7668,18-7668,808282277215,$57.89,1,"Sierra Marine 18-7668 Map Sensor.

Map Sensor fits Mercury Marine MCM 525 EFI; MCM/MIE 8.2 (2010 & Newer) engines as well as 3-cyl, 30-40 & 75-115 Hp| 4-cyl, 40-150 Hp | V6 , 115-300 Hp outboard engines.","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    EMP-ENGINEERED MARINE PRODUCTS
1300-36069

MALLORY MARINE
9-33600
9-33603

MERCURY MARINE
854445

SIERRA MARINE
18-7668

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Fuel  Sierra Marine 18-7668 Map Sensor,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18396/16010975/18-7668__86323.1743119630.jpg?c=1
https://marineengineparts.com/ngk-4322-br8hs-standard-spark-plug,NGK 4322 BR8HS Standard Spark Plug,NGKBR8HS,41-BR8HS,87295143223,$2.29,30,"NGK 4322 BR8HS Standard Spark Plug.

NGK's Standard Plugs are Constructed for Longer Life and Optimum Performance.

Fits Mariner, Mercury and Suzuki outboard engines and Yamaha jet boat engines.

Specifications:

Shell


Thread Size: 14mm


Thread Pitch: 1.25mm


Seat Type: Gasket


Resistor: Yes


Resistor Value: 5K Ohm


Reach: 12.7mm (1/2"")


Hex Size: 13/16"" (21mm)


Terminal Type: Removable Nut


Overall Height: ISO


Gap: .028"" (0.7mm)




Center Electrode


Material: Nickel


Type: Standard


Size: 2.5mm


Projection: Non-Projected




Ground Electrode


Material: Nickel


Type: Standard


Quantity: 1




Torque Specs: Cast Iron: 18-25.3 lb. ft. Aluminum: 18-21.6 lb. ft.


Brand: NGK


Heat Range: 8


Longevity: 30k Miles","
        

                
                    Brand
                    NGK Spark Plugs
                

                
                    Cross Reference / Specs
                    B8HS

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Commissioning  Tune Up  NGK 4322 BR8HS Standard Spark Plug,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18379/16009134/NGKBR8HS__13175.1743116326.jpg?c=1
https://marineengineparts.com/evinrude-769014-injector-valve-hose-assembly,Evinrude 769014 Injector Valve & Hose Assembly,OMC769014,769014,110014551,$7.29,6,"Evinrude 769014 Injector Valve & Hose Assembly.

THIS IS FOR USE ON BRP-EVINRUDE/JOHNSON CANS ONLY

Can be used on Storage Fogging Oil and Engine Tuner spray cans. Adapts spray cans to be used with preventative maintenance valves.","
        

                
                    Brand
                    BRP - Evinrude/Johnson
                

                
                    Cross Reference / Specs
                    EVINRUDE/JOHNSON
763644
USE WITH:
777186 - Storage Fogging Oil
777185 - Engine Tuner
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Evinrude/Johnson  Oils & Lubes  Evinrude 769014 Injector Valve & Hose Assembly,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24330/16009505/OMC769014__24509.1743116884.jpg?c=1
https://marineengineparts.com/sierra-marine-18-3080-impeller-kit,Sierra Marine 18-3080 Impeller Kit,18-3080,18-3080,30999315328,$21.19,2,"Sierra Marine 18-3080 Impeller Kit


FEATURES

Diameter Size: 2"" or 50.8mm


Width: 7/8"" or 22.2mm


Material: Neoprene","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    MALLORY MARINE
9-45702

GLM
89520

JOHNSON PUMP
09-1026B
09-1026B-1
09-1026B-9

VOLVO PENTA
22222936
3593659
875808

JABSCO
673-0001

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Exhaust & Cooling  Water Pumps & Service Kits  Stern Drive & Inboard Impellers & Kits  Volvo Penta-Gas  Sierra Marine 18-3080 Impeller Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17640/16008039/18-3080__33081.1743114194.jpg?c=1
https://marineengineparts.com/ngk-6422-bpr7hs-standard-spark-plug,NGK 6422 BPR7HS Standard Spark Plug,NGKBPR7HS,41-BPR7HS,87295164228,$2.29,10,"NGK 6422 BPR7HS Standard Spark Plug.

NGK's Standard Plugs are Constructed for Longer Life and Optimum Performance.

Fits Johnson and Tanaka outboard engines.

Specifications:

Shell


Thread Size: 14mm


Thread Pitch: 1.25mm


Seat Type: Gasket


Resistor: Yes


Resistor Value: 5K Ohm


Reach: 12.7mm (1/2"")


Hex Size: 13/16"" (21mm)


Terminal Type: Removable Nut


Overall Height: JIS


Gap: .028"" (0.7mm)




Center Electrode


Material: Nickel


Type: Standard


Size: 2.5mm


Projection: Projected




Ground Electrode


Material: Nickel


Type: Standard


Quantity: 1




Torque Specs: Cast Iron: 18-25.3 lb. ft. Aluminum: 18-21.6 lb. ft.


Heat Range: 7


Longevity: 30k Miles","
        

                
                    Brand
                    NGK Spark Plugs
                

                
                    Cross Reference / Specs
                    CHAMPION
RL82YC

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Commissioning  Tune Up  NGK 6422 BPR7HS Standard Spark Plug,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24203/16009106/NGKBPR7HS__09225.1743116295.jpg?c=1
https://marineengineparts.com/amp/jabsco-18753-0328-seal-kit,Jabsco 18753-0328 Seal Kit,ITT18753-0328,18753-0328,671880018425,$70.39,,Jabsco 18753-0328 Lip Seal Kit.,"
        

                
                    Brand
                    Jabsco
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Exhaust & Cooling  Water Pumps & Service Kits  Stern Drive & Inboard Impellers & Kits  MerCruiser  Jabsco 18753-0328 Seal Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22517/16005176/ITT18753-0328__75406.1743103998.jpg?c=1
https://marineengineparts.com/jabsco-50070-0040-impeller-removal-tool,Jabsco 50070-0040 Impeller Removal Tool,ITT50070-0040,6-500700040,671880051064,$140.39,1,"JABSCO IMPELLER PULLER 50070-0040(SMALL). These tools provide an easy way of removing flexible impellers from a pump’s impeller bore. The small puller is suitable for impellers with overall diameters from 2-1/4"" to 2-9/16"".
","
        

                
                    Brand
                    Jabsco
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Diesel Inboard Engine  Caterpillar  Cooling  Jabsco 50070-0040 Impeller Removal Tool,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22573/16005255/ITT50070-0040__26684.1743104280.jpg?c=1
https://marineengineparts.com/crusader-marine-97843-carter-fuel-pump,Crusader Marine 97843 Carter Fuel Pump,CRU97843,97843,12345680706,$150.89,,"Crusader 97843 fuel pump. Original equipment replacement for ""later"" model big block Crusader engines with mechanical fuel pump. Has provision for site tube to carburetor, mounting gasket is included. Fuel inlet is at 4, and outlet is at 5 O'clock position. Note: This is always determined by looking at the bottom of the fuel pump with the rocker arm held at the 12 O'clock position. (Note: Airtex purchased Carter pumps).","
        

                
                    Brand
                    Crusader Marine
                

                
                    Cross Reference / Specs
                    PCMRA080010A FMM60502  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Gas Inboard Engine  Crusader  Fuel  Crusader Marine 97843 Carter Fuel Pump,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/21415/16016870/CRU97843__71732.1743134479.jpg?c=1
https://marineengineparts.com/mercury-marine-23-815921a21-bushing-assembly,Mercury Marine 23-815921A21 Bushing Assembly,MER23815921A21,815921A21,745061316645,$39.99,1,"Mercury Marine 23-815921A21 Bushing Assembly.

Fits Alpha One Gen II (s/n 0D469859-0K999999)


","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    23815921A2 23815921A6 23815921A8 23815921A10 23815921A17 18-2353  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Outdrives & Transmissions  MerCruiser Alpha One, (GEN II)  Upper  Mercury Marine 23-815921A21 Bushing Assembly",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/31462/16006301/MER23815921A21__57962.1743108755.jpg?c=1
https://marineengineparts.com/jabsco-18673-0001-p-impeller-kit,Jabsco 18673-0001-P Impeller Kit,ITT18673-0001-P,6-186730001P,671880575300,$52.99,1,"Jabsco 18673-0001-P Impeller Kit with cover gasket.

Use in 2620-1101 Series self priming pumps.


Neoprene Impeller


2"" x 7/8"" x 1/2""


1 or 2 Drive


Brass Insert


10 Blades



Replaces Jabsco 673-0001, 673-003, 18673-003-P, Perkins 24880194, Volvo Penta 875808, 804696, 3593659, Sierra 18-3080, 18-3036, Johnson Pump 09-1026B, 09-1026B-1, 09-1026B-9, GLM 89520, Mallory Marine 9-45702","
        

                
                    Brand
                    Jabsco
                

                
                    Cross Reference / Specs
                    JABSCO
18673-0001-P

PERKINS
24880194

VOLVO PENTA
804696
897055

WESTERBEKE
21218

YANMAR
128990-42200

CEF
500116
500216

NORTHERN LIGHTS
25-12009

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  Volvo Penta  Cooling  Jabsco 18673-0001-P Impeller Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/22515/16005165/ITT18673-0001-P__09660.1743103987.jpg?c=1
https://marineengineparts.com/tie-down-engineering-86160-swivel-bracket,Tie Down Engineering 86160 Swivel Bracket,TIE86160,86160,81628861600,$7.39,6,"Tie Down Engineering 86160 Swivel Bracket.

Use with adjustable bolster brackets for proper angle of bunk or bolster boards. Hot dip galvanized for lasting protection. Packed in pairs with 1/2” x 1” bolts and 1/2” nyloc nuts.","
        

                
                    Brand
                    Tie Down Engineering
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Accessories & Maintenance  Trailer  Bunks & Accessories  Tie Down Engineering 86160 Swivel Bracket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26588/16016588/TIE86160__66567.1743133820.jpg?c=1
https://marineengineparts.com/shurhold-105-replacement-locking-release-pin,Shurhold 105 Replacement Locking/Release Pin,SHU105,105S,110014513,$6.59,2,"Shurhold 105 Replacement Locking/Release Pin.

Replacement locking /release pin for use with SHUR-LOK System handle and brushes.

Features:

Material: Stainless Steel


Size: 1-1/2"" X 1-1/2""

","
        

                
                    Brand
                    Shurhold
                

                
                    Cross Reference / Specs
                    
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Commissioning  Shurhold Brushes  Shurhold 105 Replacement Locking/Release Pin,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/25399/16011808/SHU105__21695.1743120660.jpg?c=1
https://marineengineparts.com/separ-filter-64-10362-lid-gasket,Separ Filter 64-10362 Lid Gasket,SEP10362,64-10362,12345680441,$16.59,2,"Separ Filter 64-10362 Lid Gasket.

Features:

HNBR


For Separ Filter SWK-2000/10 Series of fuel water separators","
        

                
                    Brand
                    Separ Filter
                

                
                    Cross Reference / Specs
                    USE WITH
 58-01010
 58-01030
 58-01060
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Fuel  Fuel Filters & Water Separators  Separ Diesel Filters  Separ Filter 64-10362 Lid Gasket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/25241/16011556/SEP10362__65907.1743120349.jpg?c=1
https://marineengineparts.com/sierra-marine-18-1845-exhaust-elbow,Sierra Marine 18-1845 Exhaust Elbow,18-1845,18-1845,808282359430,$310.59,,"Sierra Marine 18-1845 Exhaust Elbow

Exhaust Elbow fits: 2004 & newer MCM GM V-6 & V-8(305, 350 & 377 cid) eng. w/dry joint exh manifold (s/n 0W310000 & up).
Exhaust Elbow fits: 2002 & newer MIE GM V-8 (350 & 377 cid) eng w/dry joint exh manifold (s/n 0M317000 & up).



FEATURES

Dry Joint Style","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    MERCURY MARINE
864591T02
MC-20-864591

MALLORY MARINE
9-40560
USE WITH
18-1843: Mainfold
18-0720: Riser Gasket (Closed)
18-0721: Riser Gasket (Open)
18-0722: Riser Gasket (Restricted)
18-1842: V6 Dry Joint Exhaust Manifoldt
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Exhaust & Cooling  Exhaust Manifolds & Risers  MerCruiser Exhaust  GM V6 4.3L Dry Joint, 2003 & Newer  Sierra Marine 18-1845 Exhaust Elbow",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/17410/16007391/18-1845__83046.1743113067.jpg?c=1
https://marineengineparts.com/mercury-marine-8m0176524-cable-assy-shift,Mercury Marine 8M0176524 Cable Assy-Shift,MER8M0176524,8M0176524,745061589469,$129.29,,"Mercury Marine 8M0176524 Cable Assy-Shift.

Shift cable fits MC-I, R, MR, Alpha One & Gen II (1978 & Newer) sterndrives. For Aft installation into bell housing. For use in applications using core wire with armored strand construction.

Features:

Conduit With Hardware Package: 63"" or 160cm


Bellows not included, must be ordered seperately if required","
        

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    EMP
64-01764

GLM
21451

MALLORY MARINE
9-72157

MERCURY MARINE
19543A10
19543A2
19543A4
19543A8
41951A1
66065A1
66069A2
73679A2
865436A02
8M0176524
SIERRA
18-2190


                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Outdrives & Transmissions  MerCruiser Alpha One, '83-'90  Transom Assembly  Mercury Marine 8M0176524 Cable Assy-Shift",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/19078/16007267/MER8M0176524__59353.1743112618.jpg?c=1
https://marineengineparts.com/bomar-p2000-25-low-profile-gasket,Bomar P2000-25 Low Profile Gasket,BOMP2000255,49-P2000255,759739381781,$49.99,2,"Bomar P2000-25 Low Profile Gasket.

Replacement gasket seal for ALL low-profile extruded hatches.

Features:

Diameter: 3/8""


Length: 5'


Material: Rubber","
        

                
                    Brand
                    Bomar
                

                
                    Cross Reference / Specs
                    RUBBER SEAL

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Accessories & Maintenance  Deck & Hull Hardware  Hatches  Bomar Hatches  Bomar P2000-25 Low Profile Gasket,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/30596/16014668/BOMP2000255__21330.1743130766.jpg?c=1
https://marineengineparts.com/racor-ccv4500-08l-crankcase-ventilation-system,Racor CCV4500-08L Crankcase Ventilation System,RACCCV4500-08L,CCV4500-08L,706672009562,"$391.59 - $1,105.79",,"Racor CCV4500-08L Crankcase Ventilation System.

Racor’s Crankcase Ventilation Systems remove oil contamination from engine by-pass gasses before they can do damage. They prevent fouling of the turbocharger and after-cooler and keep surrounding equipment and walls clean.

Marine diesel engines can benefit from the installation of a combination Racor Closed Crankcase Ventilation (CCV) and Air filter/Silencer System. The CCV contains Racor’s high-performance Vaporbloc™ filter made of depth loading micro glass fiber coalescing media. The marine Air Filter/ Silencers (AF) contain a washable media and are ruggedly built to provide an extended service life

Features:

Inlet Location: Left


Port Thread Size: 1-3/16""-12 UN-2B SAE O-Ring


Includes High Replacement Element - CCV55248-08


Includes 3' (36"") CCV836-6 ""Blue"" Push-Lok Plus 400 PSI 3/8"" I.D.High tempature Hose


Includes (2) 3/8"" Hose Barb to 9/16-18 37° Flare Push-Lok fittings and (1) CCV55279 1/4"" NPT to 9/16-18 37° Check Valve for engine block


Type/Configuration: Closed System


Maximum Flow Rate (cfm): 10


Maximum Horsepower (hp): 400


Function: Bypass Assembly


Filtration Ratings: High","
        

                
                    Brand
                    Racor
                

                
                    Cross Reference / Specs
                    Series Type: Cartridge Crankcase Ventilation
 Series: CCV4500
 Filtered Medium: Engine Blowby Gas
 Maximum Flow Rate (m3/m): 0.28
 Replacement Element: Low = CCV55248-04, High = CCV55248-08, Ultra = CCV55248-10
 Port Size: 1-3/16"", 12 SAE
 Drain: 1/4"" NPT (Engine block check valve fitting)
 Connection Style: #6 JIC x 2 (Swivel Fittings)
 Hose I.D.: 3/8"" (3 ft)
 Maximum Kilowatt (kW): 300
 Material: Die cast head, glass filled nylon and black powder epoxy-coated steel bowl
 Weight (lbs): 3.3
 Weight (kg): 1.5
 Indicator Type: Bypass/Change Indicator
 Pressure Regulator Type: Integral crankcase pressure regulator
 Width: 7.2 inches (18.3 cm)
 Depth: 5.6 inches (14.2 cm)
 Height: 9.3 inches (23.6 cm)
 
 USE WITH:
 CCV55024 - 3/4"" to 1"" Install Kit
 CCV55025 - 1"" to 1-"" Install Kit
 CCV55037 - 1"" to 1-1/4"" Install Kit
 CCV55250 - 1"" Hose Barb Fitting
 CCV55251 - 3/4"" Hose Barb Fitting
 CCV55280 - 1-1/4"" Hose Barb Fitting
 CCV55547-02 - 90Â° Fitting
                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Diesel Inboard Engine  Caterpillar  Filters  Racor CCV4500-08L Crankcase Ventilation System,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/24752/16010547/RACCCV4500-08L__09105.1743118731.jpg?c=1
https://marineengineparts.com/crusader-marine-r094016-grommet-pcv-454,"Crusader Marine R094016 Grommet, PCV (454)",CRUR094016,R094016,12345680760,$9.19,2,"Crusader Marine R094016 Grommet, PCV (454).

PCV valve cover grommet fits MP454 and MP7.4L engines.
","
        

                
                    Brand
                    Crusader Marine
                

                
                    Cross Reference / Specs
                    CRUSADER MARINE
7120180
96722  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ","Home  Engine & Drive Parts  Gas Inboard Engine  Crusader  Engine Block Parts  Crusader Marine R094016 Grommet, PCV (454)",https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/27837/16016986/CRUR094016__96120.1743134643.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7830-fuel-filter,Sierra Marine 18-7830 Fuel Filter,18-7830,18-7830,808282368951,$8.29 - $94.59,,"Sierra Marine 18-7830 Fuel Filter.

In-line fuel filter with enclosed element fits multiple applications.

Features:

Size: 5/16"" or 8mm


","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    FRAM
G12
G8174

GLM
40150

JOHNSON/EVINRUDE
398327

MALLORY MARINE
9-37959

MERCURY MARINE
35-164941
35-816296T1
35-816296-1
35-816296Q2
35-134301
35-816296B1
35-816296B2
35-816296K2
35-8162961
35-8162964

OMC
398327

WIX
33012

YAMAHA MARINE
65W-24251-10-00
65W-24251-00-00

HOLLEY
162-524

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Outboards  Mercury/Mariner  Fuel Filters  Sierra Marine 18-7830 Fuel Filter,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18749/16012403/18-7830__94623.1743126452.jpg?c=1
https://marineengineparts.com/dometic-hf6004-90-elbow-fitting-kit,Dometic HF6004 90° Elbow Fitting Kit,TELHF6004,HF6004,731957911681,$39.99,2,"Dometic HF6004 90° Elbow Fitting Kit.

For use with -5 ORB to 3/8"" tube on 1998 - Date -3 and -4 cylinders and helms.

These fittings are made of corrosion resistant stainless steel and now thread into the cylinders/helms via Positionable O-ring hose ports. Fittings can be easily orientated in any direction to accommodates tube routing.

Features:

2 Per Kit


ONLY use a Dometic ORB Hose Fittings in -3 and -4 helms and cylinders","
        

                
                    Brand
                    Dometic Marine
                

                
                    Cross Reference / Specs
                    SEASTAR SOLUTIONS
HF6004

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Controls & Steering  Hydraulic Steering  Stern Drive & Inboard  Fittings  Dometic HF6004 90° Elbow Fitting Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/26256/16016203/TELHF6004__38862.1743133337.jpg?c=1
https://marineengineparts.com/mercury-marine-92-80287855-corrosion-guard,Mercury Marine 92-80287855 Corrosion Guard,MER9280287855,80287855,745061030770,$13.89,3,"Mercury 92-80287855 Corrosion Guard Spray 11 oz. Spray Can.

Recommended for marine products and other equipment. Provides a film that is dry to the touch. has excellent resistance to water, oxidation ( rust ), and corrosion. Remains clear
Won't peel.Harmless to painted surfaces.Corrosion inhibitor base makes the dried film exceptionally resistant to undercutting and blistering near damaged areas.","
        
                    
                        MSDS
                        92-80287855 MSDS
                    

                
                    Brand
                    Mercury Marine
                

                
                    Cross Reference / Specs
                    BRP-EVINRUDE/JOHNSON
777193

HONDA
08732-1100

MERCURY MARINE
92-802878Q55

VOLVO PENTA
21234027

CRC
06026

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Oils & Lubes  Mercury Marine 92-80287855 Corrosion Guard,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/23269/16007455/MER9280287855__26170.1743113157.jpg?c=1
https://marineengineparts.com/sierra-marine-18-7748-carburetor-kit,Sierra Marine 18-7748 Carburetor Kit,18-7748,18-7748,808282244705,$96.69,2,"Sierra 18-7748 carburetor repair kit Weber Carburetor.

Replaces Mercruiser 809064, Mallory 9-37639
","
        

                
                    Brand
                    Sierra
                

                
                    Cross Reference / Specs
                    MAL9-37639  

                
        
                    
                        
                            
                        
                        
                            PROPOSITION 65 WARNING: FOR MORE INFORMATION, VISIT WWW.P65WARNINGS.CA.GOV
                        
                    
    ",Home  Engine & Drive Parts  Stern Drive Engine  MerCruiser  Fuel  Sierra Marine 18-7748 Carburetor Kit,https://cdn11.bigcommerce.com/s-aiepu2kcnu/images/stencil/760x760/products/18690/16010990/18-7748__03120.1743119651.jpg?c=1
